Well_ID,Well_Name,lat_dec,long_dec,GSE,AquiferID,Aquifer_Name
370037113281401, (C-43-14)31bab- 1,37.0102604,-113.47134080000001,2830.0,14,Central Virgin River
370045113284201, (C-43-15)25ddd- 1,37.01248259,-113.47911880000001,2795.0,14,Central Virgin River
370125113290401, (C-43-15)24dcc- 1,37.0233158,-113.48328559999999,2850.0,14,Central Virgin River
370201113301701, (C-43-15)23bda- 1,37.03359337,-113.5055084,2760.0,14,Central Virgin River
370204113310701, (C-43-15)23bcb- 1,37.0344265,-113.5193979,2860.0,14,Central Virgin River
370220113263001, (C-43-14)20abb- 1,37.03887159,-113.4424514,3050.0,14,Central Virgin River
370221113265101, (C-43-14)20abb- 2,37.0391493,-113.44828490000002,3040.0,14,Central Virgin River
370230113322001, (C-43-15)16dbc- 1,37.0416484,-113.5396767,2655.0,14,Central Virgin River
370240113323501, (C-43-15)16cab- 1,37.0444261,-113.54384350000001,2660.0,14,Central Virgin River
370308113292201, (C-43-15)12ccd- 2,37.052204499999995,-113.49023030000001,2780.0,14,Central Virgin River
370308113293501, (C-43-15)12ccc- 1,37.05220449,-113.49384140000001,2800.0,14,Central Virgin River
370333113323901, (C-43-15) 9cba- 1,37.05914826,-113.5449547,2615.0,14,Central Virgin River
370338113311601, (C-43-15)10acc- 1,37.06053745,-113.52189809999999,2670.0,14,Central Virgin River
370342113311201, (C-43-15)10acb- 1,37.06164857,-113.52078700000001,2660.0,14,Central Virgin River
370343113352201, (C-43-16)12adb- 1,37.06192539999999,-113.59023459999999,2520.0,14,Central Virgin River
370345113310201, (C-43-15)10aca- 1,37.062481899999995,-113.518009,2660.0,14,Central Virgin River
370346113315501, (C-43-15) 9ada- 1,37.0627595,-113.53273200000001,2660.0,14,Central Virgin River
370350113291201, (C-43-15)12bdd- 1,37.06387114,-113.48745249999999,2770.0,14,Central Virgin River
370353113345001, (C-43-16)12aaa- 1,37.0647033,-113.5813453,2545.0,14,Central Virgin River
370417113331601, (C-43-15) 5dbd- 1,37.07137029,-113.555233,2580.0,14,Central Virgin River
370426113291201, (C-43-15) 2daa- 1,37.07387108,-113.48745249999999,2670.0,14,Central Virgin River
370432113351001, (C-43-16) 1add- 1,37.0755365,-113.58690109999999,2560.0,14,Central Virgin River
370433113353501, (C-43-16) 1aca- 1,37.0758142,-113.5938459,2580.0,14,Central Virgin River
370438113351001, (C-43-16) 1ada- 1,37.07720319,-113.58690120000001,2580.0,14,Central Virgin River
370447113354101, (C-43-16) 1baa- 1,37.07970306,-113.59551270000001,2600.0,14,Central Virgin River
370450113345001, (C-42-15)31ccd- 1,37.08053658,-113.58134540000002,2560.0,14,Central Virgin River
370450113345002, (C-43-15) 6bba- 1,37.08053658,-113.58134540000002,2570.0,14,Central Virgin River
370453113294301, (C-43-15) 2aaa- 1,37.08137098,-113.4960638,2685.0,14,Central Virgin River
370455113332401, (C-42-15)32dcc- 1,37.08192577,-113.5574554,2580.0,14,Central Virgin River
370458113300701, (C-43-15) 2abb- 1,37.0827598,-113.5027307,2660.0,14,Central Virgin River
370500113315101, (C-42-15)33ddd- 1,37.08331499,-113.53162090000001,2600.0,14,Central Virgin River
370500113315102, (C-42-15)33ddb- 1,37.08331499,-113.53162090000001,2600.0,14,Central Virgin River
370507113331801, (C-42-15)32dba- 1,37.0852591,-113.55578870000001,2600.0,14,Central Virgin River
370515113310302, (C-42-15)34dba- 1,37.0874818,-113.51828700000002,2620.0,14,Central Virgin River
370517113310402, (C-42-15)34dba- 2,37.08914846,-113.51856480000001,2800.0,14,Central Virgin River
370520113334201, (C-42-15)32cab- 1,37.0888701,-113.56245559999999,2590.0,14,Central Virgin River
370530113183501, (C-42-13)33ada- 2,37.09164996,-113.3105043,3380.0,14,Central Virgin River
370533113320501, (C-42-15)33aac- 1,37.09248156,-113.53551000000002,2590.0,14,Central Virgin River
370534113313101, (C-42-15)34bac- 1,37.09275946,-113.52606499999999,2590.0,14,Central Virgin River
370535113340501, (C-42-15)31aaa- 1,37.09303669,-113.56884479999998,2630.0,14,Central Virgin River
370536113332601, (C-42-15)32abc- 1,37.0933146,-113.55801100000001,2630.0,14,Central Virgin River
370540113183501, (C-42-13)33ada- 1,37.0944277,-113.3105043,3380.0,14,Central Virgin River
370545113341801, (C-42-15)30ddc- 1,37.095814399999995,-113.5724561,2630.0,14,Central Virgin River
370546113350001, (C-42-15)30ccc- 1,37.09609204,-113.5841233,2635.0,14,Central Virgin River
370548113330801, (C-42-15)29ddc- 1,37.09664798,-113.5530108,2640.0,14,Central Virgin River
370550113340501, (C-42-15)30dcd- 2,37.09720334,-113.5688449,2645.0,14,Central Virgin River
370550113341901, (C-42-15)30ddc- 2,37.09720329,-113.57273390000002,2640.0,14,Central Virgin River
370551113342801, (C-42-15)30dcc- 1,37.097481,-113.57523400000001,2650.0,14,Central Virgin River
370553113345401, (C-42-15)30cca- 1,37.0980365,-113.58245659999999,2650.0,14,Central Virgin River
370555113344101, (C-42-15)30cda- 1,37.09859209,-113.5788453,2660.0,14,Central Virgin River
370556113294500, (C-42-15)26dda- 1,37.09887088,-113.49661940000001,2940.0,14,Central Virgin River
370557113341901, (C-42-15)30dac- 1,37.0991477,-113.57273390000002,2660.0,14,Central Virgin River
370557113342203, (C-42-15)30dcd- 7,37.0991477,-113.5735673,2640.0,14,Central Virgin River
370557113342205, (C-42-15)30dcd- 5,37.0991477,-113.5735673,2640.0,14,Central Virgin River
370600113341501, (C-42-15)30dac- 2,37.09998107,-113.57162279999999,2660.0,14,Central Virgin River
370600113343601, (C-42-15)30cdb- 1,37.099981,-113.5774564,2660.0,14,Central Virgin River
370600113345501, (C-42-15)30cbd- 1,37.0999809,-113.5827344,2660.0,14,Central Virgin River
370601113342401, (C-42-15)30dbd- 1,37.1002588,-113.5741229,2660.0,14,Central Virgin River
370602113340301, (C-42-15)30dad- 1,37.10053666,-113.56828929999999,2670.0,14,Central Virgin River
370603113334301, (C-42-15)29cac- 1,37.1008145,-113.5627335,2680.0,14,Central Virgin River
370604113341301, (C-42-15)30dac- 3,37.10109218,-113.5710672,2670.0,14,Central Virgin River
370605113345301, (C-42-15)30cba- 1,37.1013698,-113.5821788,2670.0,14,Central Virgin River
370609113343501, (C-42-15)30caa- 2,37.10248099,-113.57717859999998,2680.0,14,Central Virgin River
370610113341801, (C-42-15)30dbb- 1,37.1027588,-113.5724561,2675.0,14,Central Virgin River
370610113351901, (C-42-16)25dab- 1,37.1027586,-113.5894014,2700.0,14,Central Virgin River
370612113341801, (C-42-15)30adc- 1,37.10331438,-113.5724561,2695.0,14,Central Virgin River
370612113351001, (C-42-16)25daa- 1,37.10331420000001,-113.58690120000001,2690.0,14,Central Virgin River
370613113334201, (C-42-15)29bdc- 1,37.10359228,-113.5624557,2720.0,14,Central Virgin River
370614113351501, (C-42-16)25add- 1,37.103869700000004,-113.5882902,2700.0,14,Central Virgin River
370614113352301, (C-42-16)25adc- 1,37.103869700000004,-113.5905125,2720.0,14,Central Virgin River
370616113350000, (C-42-15)30bcd- 1,37.10442534,-113.5841233,2860.0,14,Central Virgin River
370617113293800, (C-42-15)25bcc- 1,37.1047042,-113.494675,2920.0,14,Central Virgin River
370619113344701, (C-42-15)30bdb- 1,37.10525870000001,-113.58051200000001,2700.0,14,Central Virgin River
370620113352101, (C-42-16)25adc- 2,37.10553637,-113.58995700000001,2720.0,14,Central Virgin River
370621113334201, (C-42-15)29bca- 2,37.10581449,-113.5624557,2760.0,14,Central Virgin River
370622113340901, (C-42-15)30adb- 1,37.10609218,-113.569956,2730.0,14,Central Virgin River
370623113334201, (C-42-15)29bca- 1,37.10637005,-113.5624557,2760.0,14,Central Virgin River
370623113341901, (C-42-15)30aca- 1,37.1063699,-113.57273390000002,2720.0,14,Central Virgin River
370624113340501, (C-42-15)30ada- 1,37.10664774,-113.5688449,2740.0,14,Central Virgin River
370625113335501, (C-42-15)29bbd- 1,37.10692555,-113.56606699999999,2760.0,14,Central Virgin River
370625113340001, (C-42-15)29bbc- 1,37.1069255,-113.56745590000001,2720.0,14,Central Virgin River
370625113371201, (C-42-16)26bbc- 1,37.10692487,-113.62079170000001,2800.0,14,Central Virgin River
370626113260101, (C-42-14)21ccb- 1,37.11442674,-113.43828490000001,2760.0,14,Central Virgin River
370627113295801, (C-42-15)26abd- 1,37.107481899999996,-113.5002307,2610.0,14,Central Virgin River
370627113341901, (C-42-15)30aac- 1,37.107481,-113.57273400000001,2740.0,14,Central Virgin River
370628113343201, (C-42-15)30abc- 1,37.10775876,-113.5763452,2720.0,14,Central Virgin River
370629113352101, (C-42-16)25aac- 1,37.10803636,-113.58995700000001,2740.0,14,Central Virgin River
370631113341001, (C-42-15)30aab- 2,37.10859216,-113.5702338,2760.0,14,Central Virgin River
370632113352401, (C-42-16)25aab- 1,37.10886968,-113.5907903,2755.0,14,Central Virgin River
370633113340001, (C-42-15)29bbc- 2,37.10914775,-113.56745590000001,2720.0,14,Central Virgin River
370635113340001, (C-42-15)29bbb- 1,37.1097033,-113.56745590000001,2800.0,14,Central Virgin River
370635113353101, (C-42-16)25aba- 1,37.10970299,-113.59273490000001,2770.0,14,Central Virgin River
370636113353501, (C-42-16)25abb- 1,37.10998075,-113.593846,2780.0,14,Central Virgin River
370637113302000, (C-42-15)26baa- 1,37.1102596,-113.50634199999999,2600.0,14,Central Virgin River
370637113341501, (C-42-15)30aab- 1,37.1102588,-113.57162279999999,2760.0,14,Central Virgin River
370638113352101, (C-42-16)24ddc- 1,37.11053635,-113.58995700000001,2760.0,14,Central Virgin River
370640113351301, (C-42-16)24ddd- 1,37.1110919,-113.58773459999999,2760.0,14,Central Virgin River
370645113373701, (C-42-16)22dca- 1,37.112480299999994,-113.6277365,2700.0,14,Central Virgin River
370648113353201, (C-42-16)24dca- 1,37.11331408,-113.5930127,2790.0,14,Central Virgin River
370648113353202, (C-42-16)24dca- 2,37.11331408,-113.5930127,2790.0,14,Central Virgin River
370650113314701, (C-42-15)22ccb- 1,37.113870399999996,-113.5305098,2720.0,14,Central Virgin River
370650113380201, (C-42-16)22cba- 1,37.1172024,-113.63801470000001,2725.0,14,Central Virgin River
370653113352901, (C-42-16)24dbd- 1,37.11470298,-113.59217930000001,2800.0,14,Central Virgin River
370656113263800, (C-42-14)20dbd- 1,37.1155378,-113.44467390000001,2780.0,14,Central Virgin River
370657113264500, (C-42-14)20dbc- 3,37.11581557,-113.4466184,2780.0,14,Central Virgin River
370700113264501, (C-42-14)20dbc- 1,37.1166489,-113.4466184,2700.0,14,Central Virgin River
370702113265100, (C-42-14)20dbc- 2,37.11720444,-113.4482851,2760.0,14,Central Virgin River
370720113321001, (C-42-15)21abd- 1,37.1222036,-113.536899,2840.0,14,Central Virgin River
370720113323001, (C-42-15)21bad- 1,37.12220356,-113.54245490000001,2860.0,14,Central Virgin River
370725113375801, (C-42-16)22baa- 1,37.123591299999994,-113.63356999999999,2760.0,14,Central Virgin River
370726113323401, (C-42-15)21bab- 1,37.123870200000006,-113.543566,2880.0,14,Central Virgin River
370729113381100, (C-42-16)15cdc- 1,37.12470239,-113.6371814,2755.0,14,Central Virgin River
370730113182401, (C-42-13)21aab- 1,37.1249831,-113.3074487,3320.0,14,Central Virgin River
370733113182601, (C-42-13)22bbb- 1,37.1258164,-113.30800430000001,3310.0,14,Central Virgin River
370742113223601, (C-42-14)13cdd- 1,37.12831595,-113.3774503,3080.0,14,Central Virgin River
370742113384201, (C-42-16)16dcb- 1,37.12831339,-113.6457929,2760.0,14,Central Virgin River
370743113294201, (C-42-15)14dad- 1,37.12859295,-113.4957862,2840.0,14,Central Virgin River
370743113305800, (C-42-15)30ddb- 1,37.128592700000006,-113.51689820000001,2770.0,14,Central Virgin River
370746113312100, (C-42-15)15cad- 1,37.12942598,-113.52328729999999,2838.0,14,Central Virgin River
370752113251601, (C-42-14)16dad- 1,37.1310934,-113.4218957,2720.0,14,Central Virgin River
370752113390501, (C-42-16)16caa- 1,37.13109108,-113.65218200000001,2780.0,14,Central Virgin River
370752113391201, (C-42-16)16cab- 2,37.13109106,-113.65412659999998,2760.0,14,Central Virgin River
370753113391201, (C-42-16)16cab- 1,37.1313688,-113.65412659999998,2760.0,14,Central Virgin River
370757113393301, (C-42-16)16bcc- 2,37.13247987,-113.6599602,2780.0,14,Central Virgin River
370758113385801, (C-42-16)16acc- 1,37.13275777,-113.6502376,2790.0,14,Central Virgin River
370805113393002, (C-42-16)17adb- 2,37.1347021,-113.6591269,2800.0,14,Central Virgin River
370810113284501, (C-42-15)13bbb- 1,37.136093,-113.47995259999999,2920.0,14,Central Virgin River
370813113394602, (C-42-16)17aac- 2,37.13692426,-113.6635715,2800.0,14,Central Virgin River
370818113180201, (C-42-13)15bad- 1,37.13831639,-113.3013375,3360.0,14,Central Virgin River
370852113381600, (C-42-16)10bcd- 2,37.14775786,-113.63857040000002,2920.0,14,Central Virgin River
370943113254701, (C-42-14) 4dbb- 1,37.1619265,-113.430507,3140.0,14,Central Virgin River
370945113255501, (C-42-14) 4bdd- 1,37.16248206,-113.4327294,3140.0,14,Central Virgin River
370949113404501, (C-42-16) 6ada- 1,37.16359067,-113.6799612,3040.0,14,Central Virgin River
370954113420701, (C-42-17) 1aac- 1,37.16497929999999,-113.70273999999999,3000.0,14,Central Virgin River
370955113420801, (C-42-17) 1abd- 1,37.16525707,-113.70301780000001,3000.0,14,Central Virgin River
371004113404201, (C-42-16) 5bbb- 1,37.16775734,-113.67912790000001,3080.0,14,Central Virgin River
371048113390601, (C-41-16)33bad- 1,37.1799798,-113.65246,3140.0,14,Central Virgin River
371106113215501, (C-41-13)30ccb- 1,37.18498235,-113.36606129999998,2900.0,14,Central Virgin River
371126113391501, (C-41-16)28bdc- 1,37.19053529999999,-113.65496019999999,3240.0,14,Central Virgin River
371130113392301, (C-41-16)28bca- 1,37.191646399999996,-113.65718249999999,3240.0,14,Central Virgin River
371230113171801, (C-41-13)23bcd- 1,37.208315999999996,-113.289115,3040.0,14,Central Virgin River
371241113385901, (C-41-16)21abb- 1,37.21136866,-113.65051559999999,3400.0,14,Central Virgin River
371242113371601, (C-41-16)23bba- 2,37.21164674,-113.6219032,3840.0,14,Central Virgin River
371254113391302, (C-41-16)16cdb- 2,37.2149797,-113.6544047,3420.0,14,Central Virgin River
371254113392001, (C-41-16)16cdb- 1,37.2149797,-113.6544047,3420.0,14,Central Virgin River
371329113392101, (C-41-16)16bbd- 1,37.22470189,-113.656627,3460.0,14,Central Virgin River
371350113214601, (C-41-13) 7ccb- 1,37.2305376,-113.36356129999999,3460.0,14,Central Virgin River
371456113172300, (C-41-13)32cba- 1,37.24887129,-113.290504,3200.0,14,Central Virgin River
371456113172301, (C-41-13) 2cba- 1,37.24887129,-113.290504,3320.0,14,Central Virgin River
371457113201201, (C-41-13) 5dbc- 2,37.24914879,-113.3374496,3580.0,14,Central Virgin River
371502113200801, (C-41-13) 5dba- 2,37.25053767,-113.3363385,3600.0,14,Central Virgin River
371505113204001, (C-41-13) 5cbb- 1,37.25137094,-113.34522759999999,3600.0,14,Central Virgin River
371519113194400, (C-41-13) 5aad- 1,37.25525988,-113.32967169999999,3660.0,14,Central Virgin River
371520113200001, (C-41-13) 5aac- 1,37.2555376,-113.33411629999999,3640.0,14,Central Virgin River
371521113195301, (C-41-13) 5aac- 2,37.255815399999996,-113.33217179999998,3660.0,14,Central Virgin River
371525113194701, (C-41-13) 5aaa- 1,37.2569265,-113.330505,3680.0,14,Central Virgin River
371538113193101, (C-40-13)33ccd- 1,37.2605376,-113.32606059999999,3680.0,14,Central Virgin River
371539113192701, (C-40-13)33cca- 1,37.2608154,-113.32494950000002,3680.0,14,Central Virgin River
371700113180401, (C-40-13)27bdb- 2,37.2833153,-113.3018936,3840.0,14,Central Virgin River
371722113175501, (C-40-13)22dcd- 1,37.28942638,-113.2993936,3830.0,14,Central Virgin River
371808113164001, (C-40-13)23aba- 1,37.30220415,-113.27856000000001,3800.0,14,Central Virgin River
372009113161001, (C-40-13) 1cca- 1,37.33581497,-113.27022679999999,4050.0,14,Central Virgin River
372022113162201, (C-40-13) 2daa- 1,37.339426,-113.27356029999999,4100.0,14,Central Virgin River
372148113152901, (C-39-13)25dcd- 1,37.36331475,-113.25883799999998,4220.0,14,Central Virgin River
372330113315001, (C-39-15)15dbc- 1,37.39164619,-113.53134540000002,6500.0,14,Central Virgin River
372340113312001, (C-39-15)15daa- 2,37.39442399,-113.52301170000001,6500.0,14,Central Virgin River
372340113313501, (C-39-15)15dba- 1,37.39442397,-113.52717859999998,6500.0,14,Central Virgin River
372505113375000, (C-39-16) 3dbc- 1,37.41803418,-113.63135,5200.0,14,Central Virgin River
372613113163701, (C-39-13) 2aba- 1,37.4366472,-113.2771726,5015.0,14,Central Virgin River
372621113154901, (C-38-13)36cdd- 1,37.43914728,-113.2643946,4885.0,14,Central Virgin River
372635113141301, (C-38-12)31dad- 1,37.44303608,-113.2377274,4920.0,14,Central Virgin River
372700113134001, (C-38-12)32bbc- 1,37.44998037,-113.2285606,4980.0,14,Central Virgin River
372702113163401, (C-38-13)35aba- 1,37.45053598,-113.276895,5045.0,14,Central Virgin River
372708113164201, (C-38-13)35abb- 1,37.4522026,-113.2791173,5040.0,14,Central Virgin River
372715113134501, (C-38-12)29cdc- 1,37.454147,-113.2299496,5025.0,14,Central Virgin River
372720113162101, (C-38-13)26dda- 1,37.45553595,-113.27328390000001,5130.0,14,Central Virgin River
372722113162601, (C-38-13)26ddb- 1,37.45609149,-113.27467279999999,5130.0,14,Central Virgin River
372732113133001, (C-38-12)29acc- 1,37.4588691,-113.22578290000001,5075.0,14,Central Virgin River
372744113133501, (C-38-12)29bda- 1,37.46220244,-113.2271719,5085.0,14,Central Virgin River
372752113173301, (C-38-13)27aac- 1,37.436925,-113.27772820000001,5140.0,14,Central Virgin River
372810113125401, (C-38-12)20cca- 1,37.47081349,-113.23078319999999,5150.0,14,Central Virgin River
372810113145001, (C-38-12)19dca- 1,37.46942479,-113.24800570000001,5050.0,14,Central Virgin River
372850113134301, (C-38-12)20bcc- 1,37.476369,-113.2341166,5084.0,14,Central Virgin River
373121113115001, (C-38-12) 3bcb- 2,37.522479100000005,-113.19800559999999,5482.0,15,Cedar Valley
373200113110601, (C-37-12)34dba- 1,37.53331216,-113.1863388,5520.0,15,Cedar Valley
373219113120501, (C-37-12)33adb- 1,37.53858998,-113.2021725,5440.0,15,Cedar Valley
373233113110501, (C-37-12)34aba- 1,37.5422009,-113.1860612,5520.0,15,Cedar Valley
373236113111401, (C-37-12)34abb- 1,37.543312,-113.18911680000001,5507.0,15,Cedar Valley
373252113105001, (C-37-12)27dad- 1,37.54775634,-113.1813389,5520.0,15,Cedar Valley
373319113120301, (C-37-12)28aac- 1,37.55525636,-113.2016172,5550.0,15,Cedar Valley
373329113104601, (C-37-12)22ddd- 1,37.55803395,-113.1802279,5495.0,15,Cedar Valley
373338113431502, (C-37-17)14dcd- 2,37.56053149,-113.72163290000002,5365.0,17,Escalante Valley-Beryl-Enterprise
373347113102801, (C-37-12)23cbd- 1,37.56303384,-113.17522790000001,5499.0,15,Cedar Valley
373356113100501, (C-37-12)23acc- 1,37.56553377,-113.1688389,5520.0,15,Cedar Valley
373357113423501, (C-37-17)13cab- 1,37.56580919,-113.71052150000001,5360.0,17,Escalante Valley-Beryl-Enterprise
373403113100701, (C-37-12)23acb- 2,37.56747819,-113.16939450000001,5515.0,15,Cedar Valley
373407113100801, (C-37-12)23acb- 1,37.56888889,-113.16916670000002,5512.93,15,Cedar Valley
373409113095501, (C-37-12)23abd- 1,37.5691448,-113.16606110000001,5530.0,15,Cedar Valley
373415113432901, (C-37-17)14abd- 1,37.57080896,-113.725522,5324.12,17,Escalante Valley-Beryl-Enterprise
373415113432902, (C-37-17)14abd- 2,37.57080896,-113.725522,5323.0,17,Escalante Valley-Beryl-Enterprise
373418113430601, (C-37-17)14adc- 1,37.57164229999999,-113.71913300000001,5326.0,17,Escalante Valley-Beryl-Enterprise
373419113434201, (C-37-17)14bac- 1,37.57192,-113.72913329999999,5325.0,17,Escalante Valley-Beryl-Enterprise
373424113444502, (C-37-17)15bac- 2,37.57330875,-113.74663400000001,5335.0,17,Escalante Valley-Beryl-Enterprise
373426113442601, (C-37-17)15aba- 2,37.5738643,-113.74135600000001,5325.0,17,Escalante Valley-Beryl-Enterprise
373426113445201, (C-37-17)15bab- 1,37.57386428,-113.7485785,5336.0,17,Escalante Valley-Beryl-Enterprise
373426113445302, (C-37-17)15bba- 2,37.57386427,-113.74885630000001,5337.0,17,Escalante Valley-Beryl-Enterprise
373428113453801, (C-37-17)16abb- 1,37.57441970000001,-113.76135690000001,5352.0,17,Escalante Valley-Beryl-Enterprise
373431113423501, (C-37-17)12cdc- 1,37.57525338,-113.71052150000001,5328.53,17,Escalante Valley-Beryl-Enterprise
373431113423502, (C-37-17)12cdc- 2,37.57525338,-113.71052150000001,5329.0,17,Escalante Valley-Beryl-Enterprise
373432113423301, (C-37-17)12cdd- 1,37.57553116,-113.709966,5327.95,17,Escalante Valley-Beryl-Enterprise
373432113423302, (C-37-17)12cdd- 2,37.57553116,-113.709966,5311.83,17,Escalante Valley-Beryl-Enterprise
373432113451801, (C-37-17) 9ddd- 1,37.57553085,-113.755801,5337.0,17,Escalante Valley-Beryl-Enterprise
373435113095801, (C-37-12)14dbd- 1,37.57636694,-113.1668946,5498.0,15,Cedar Valley
373435113100801, (C-37-12)14dbc- 1,37.57636695,-113.16967240000001,5493.0,15,Cedar Valley
373442113431501, (C-37-17)11dca- 1,37.57830878,-113.72163300000001,5311.84,17,Escalante Valley-Beryl-Enterprise
373442113431502, (C-37-17)11dca- 2,37.57830878,-113.72163300000001,5312.0,17,Escalante Valley-Beryl-Enterprise
373443113430801, (C-37-17)11ddb- 1,37.57858656,-113.7196886,5307.28,17,Escalante Valley-Beryl-Enterprise
373444113431501, (C-37-17)11dbd- 2,37.5788643,-113.72163300000001,5311.93,17,Escalante Valley-Beryl-Enterprise
373446113424801, (C-37-17)12cbd- 1,37.5794199,-113.7141328,5305.0,17,Escalante Valley-Beryl-Enterprise
373446113424802, (C-37-17)12cbd- 2,37.5794199,-113.7141328,5305.0,17,Escalante Valley-Beryl-Enterprise
373446113431102, (C-37-17)11dac- 2,37.57941987,-113.720522,5311.0,17,Escalante Valley-Beryl-Enterprise
373446113431501, (C-37-17)11dbd- 1,37.57941986,-113.72163300000001,5310.56,17,Escalante Valley-Beryl-Enterprise
373447113422301, (C-37-17)12dbc- 1,37.579697700000004,-113.70718810000001,5306.76,17,Escalante Valley-Beryl-Enterprise
373450113411701, (C-37-16) 7dbc- 1,37.58053117,-113.6888541,5344.0,17,Escalante Valley-Beryl-Enterprise
373457113422401, (C-37-17)12acc- 1,37.58247539999999,-113.7074659,5300.46,17,Escalante Valley-Beryl-Enterprise
373457113423801, (C-37-17)12bdc- 1,37.583586499999996,-113.7049659,5300.0,17,Escalante Valley-Beryl-Enterprise
373457113424602, (C-37-17)12bcd- 2,37.58247539,-113.71357730000001,5302.0,17,Escalante Valley-Beryl-Enterprise
373458113515802, (C-37-18) 9add- 2,37.5827521,-113.8669173,5575.0,17,Escalante Valley-Beryl-Enterprise
373507113101201, (C-37-12)14baa- 2,37.585255700000005,-113.1707836,5482.0,15,Cedar Valley
373507113404901, (C-37-16) 7ada- 1,37.5852533,-113.681076,5315.0,17,Escalante Valley-Beryl-Enterprise
373509113101101, (C-37-12)14abc- 1,37.58581126,-113.17050590000001,5480.0,15,Cedar Valley
373509113101401, (C-37-12)14abb- 1,37.58581127,-113.1713392,5480.0,15,Cedar Valley
373510113415402, (C-37-17)12aad- 2,37.5860865,-113.69913229999999,5308.0,17,Escalante Valley-Beryl-Enterprise
373513113412301, (C-37-16) 7bad- 1,37.58691987,-113.69052090000001,5305.0,17,Escalante Valley-Beryl-Enterprise
373517113412601, (C-37-16) 7baa- 1,37.58803095,-113.6913543,5305.0,17,Escalante Valley-Beryl-Enterprise
373524113420101, (C-37-17) 1ddc- 1,37.58997527,-113.7010769,5287.77,17,Escalante Valley-Beryl-Enterprise
373524113421301, (C-37-17) 1dcd- 1,37.58997525,-113.70441029999999,5290.1,17,Escalante Valley-Beryl-Enterprise
373524113422501, (C-37-17) 1cdd- 1,37.589975200000005,-113.7077438,5289.0,17,Escalante Valley-Beryl-Enterprise
373524113424201, (C-37-17) 1ccd- 1,37.58997519,-113.7124662,5289.62,17,Escalante Valley-Beryl-Enterprise
373527113415101, (C-37-16) 6ccc- 1,37.5908086,-113.698299,5285.18,17,Escalante Valley-Beryl-Enterprise
373534113095201, (C-37-12)11dac- 1,37.59275559,-113.165228,5495.0,15,Cedar Valley
373542113122401, (C-37-12) 9acc- 1,37.594977899999996,-113.20745120000001,5490.0,15,Cedar Valley
373542113122402, (C-37-12) 9acc- 2,37.594977899999996,-113.20745120000001,5490.0,15,Cedar Valley
373543113413501, (C-37-16) 6cab- 1,37.59525296,-113.69385449999999,5280.0,17,Escalante Valley-Beryl-Enterprise
373554113421001, (C-37-17) 1acd- 1,37.59830836,-113.703577,5282.0,17,Escalante Valley-Beryl-Enterprise
373603113095001, (C-37-12)11aab- 1,37.600811,-113.1646726,5490.0,15,Cedar Valley
373607113114001, (C-37-12)10bba- 1,37.601922200000004,-113.1952288,5460.0,15,Cedar Valley
373608113413101, (C-36-16)31bab- 1,37.6021972,-113.69274340000001,5255.0,17,Escalante Valley-Beryl-Enterprise
373609113104600, (C-37-12) 3ddd- 1,37.6024777,-113.1802285,5467.0,15,Cedar Valley
373611113094501, (C-37-12)11aaa- 1,37.60164435,-113.16328370000001,5490.0,15,Cedar Valley
373617113415101, (C-36-16)31ccc- 1,37.6046971,-113.69829920000001,5271.1,17,Escalante Valley-Beryl-Enterprise
373618113394201, (C-36-16)32ddd- 1,37.60497516,-113.6624645,5280.0,17,Escalante Valley-Beryl-Enterprise
373621113413201, (C-36-16)31cdc- 1,37.60580824,-113.6930212,5267.79,17,Escalante Valley-Beryl-Enterprise
373624113415801, (C-36-17)36dda- 1,37.606641499999995,-113.70024369999999,5273.0,17,Escalante Valley-Beryl-Enterprise
373624113420201, (C-36-17)36ddb- 1,37.60664149,-113.70135479999999,5271.95,17,Escalante Valley-Beryl-Enterprise
373630113391000, (C-35-16)33dcb- 1,37.60830848,-113.6535754,5300.0,17,Escalante Valley-Beryl-Enterprise
373641113421801, (C-36-17)36dbb- 1,37.61136355,-113.70579950000001,5280.28,17,Escalante Valley-Beryl-Enterprise
373641113421901, (C-36-17)36dbb- 2,37.61136355,-113.7060773,5277.0,17,Escalante Valley-Beryl-Enterprise
373643113415301, (C-36-17)36add- 1,37.61191915,-113.69885479999999,5265.89,17,Escalante Valley-Beryl-Enterprise
373644113394401, (C-36-16)32add- 1,37.61219719,-113.6630202,5262.0,17,Escalante Valley-Beryl-Enterprise
373644113404501, (C-36-16)31add- 1,37.61219706,-113.6799652,5254.0,17,Escalante Valley-Beryl-Enterprise
373644113411501, (C-36-16)31acc- 1,37.612196999999995,-113.6882989,5256.21,17,Escalante Valley-Beryl-Enterprise
373646113400501, (C-36-16)32acc- 1,37.61275269,-113.6688537,5232.0,17,Escalante Valley-Beryl-Enterprise
373654113410401, (C-36-16)31aca- 1,37.614974700000005,-113.6852432,5255.0,17,Escalante Valley-Beryl-Enterprise
373656113410401, (C-36-16)31abd- 2,37.61553027,-113.6852432,5254.0,17,Escalante Valley-Beryl-Enterprise
373656113415201, (C-36-17)36aad- 1,37.61553016,-113.698577,5262.0,17,Escalante Valley-Beryl-Enterprise
373701113390201, (C-36-16)33abc- 1,37.61691938,-113.65135320000002,5272.0,17,Escalante Valley-Beryl-Enterprise
